objID,RA_ICRS,DE_ICRS,mode,class,clean,e_RA_ICRS,e_DE_ICRS,umag,gmag,rmag,imag,zmag,e_umag,e_gmag,e_rmag,e_imag,e_zmag,zsp,e_zsp,f_zsp,pmRA,pmDE,zph,e_zph,<zph>,Q,SDSS16,Sp-ID,MJD,spCl,subCl
1237679564985532800,22.696135,27.475567,1,6,1,0.048,0.046,24.123,21.127,20.764,20.611,20.649,1.704,0.05,0.054,0.064,0.22,-6.5E-4,8.0E-5,0,14.52,-22.35,,,,3,"SDSS J013047.07+272832.0","6264-56223-0660 ",54860.1848,"STAR  ","F3/F5V      "
1237679564985532781,22.691749,27.496524,1,6,1,0.047,0.052,23.64,22.019,20.746,19.537,19.039,1.42,0.112,0.056,0.027,0.058,-1.6E-4,6.0E-5,0,0.0,0.0,,,,3,"SDSS J013046.01+272947.4","7686-57015-0491 ",54860.1848,"STAR  ","M4.5:III    "
1237679564985532720,22.643481,27.484459,1,6,1,0.033,0.03,26.219,21.147,20.433,20.13,19.881,0.799,0.05,0.04,0.041,0.107,-3.0E-4,4.0E-5,0,-3.15,0.82,,,,3,"SDSS J013034.43+272904.0","6264-56223-0618 ",54860.1848,"STAR  ","K0IV        "
1237680331112055064,22.675713,27.575529,1,6,1,0.036,0.042,23.368,22.958,21.386,20.169,19.427,0.523,0.15,0.063,0.034,0.063,-2.8E-4,8.0E-5,0,,,,,,3,"SDSS J013042.17+273431.9","7683-58133-0031 ",55122.302,"STAR  ","M5III       "
1237679564985336200,22.169721,27.599385,1,3,1,0.222,0.134,26.877,23.96,21.736,20.471,19.702,0.602,0.746,0.172,0.07,0.126,-3.6E-4,2.0E-4,0,,,0.692,0.0408,0.6237,3,"SDSS J012840.73+273557.7","7683-58133-0113 ",54860.1835,"STAR  ","M5III       "
1237680331111858325,22.238559,27.633591,1,6,1,0.002,0.003,19.101,18.093,17.695,17.518,17.484,0.023,0.006,0.006,0.007,0.015,-2.6E-4,1.0E-5,0,,,,,,3,"SDSS J012857.25+273800.9","7683-58133-0111 ",55122.3008,"STAR  ","F3/F5V      "
1237680331111923822,22.51908,27.698928,1,3,0,0.128,0.577,25.265,22.999,21.868,20.356,19.631,1.107,0.341,0.298,0.125,0.209,-1.2E-4,3.0E-5,0,,,0.7756,0.0653,0.6938,3,"SDSS J013004.57+274156.1","7683-58133-0077 ",55122.3012,"STAR  ","K1III       "
1237680331111924230,22.409995,27.709965,1,6,1,0.035,0.038,24.475,21.7,21.309,21.132,20.845,0.911,0.055,0.059,0.073,0.206,-5.0E-5,1.6E-4,4,,,,,,3,"SDSS J012938.39+274235.8","6261-56219-0982 ",55122.3012,"STAR  ","sd:F0       "
1237680283849261651,22.449782,27.786333,1,3,1,0.099,0.126,23.037,22.798,21.01,19.602,18.788,1.092,0.316,0.107,0.043,0.076,1.1E-4,1.6E-4,0,0.0,0.0,0.7075,0.063,0.6881,3,"SDSS J012947.94+274710.7","6261-56219-0981 ",55120.4503,"STAR  ","M5III       "
1237680331112054962,22.814779,27.659347,1,6,0,0.045,0.043,25.026,23.83,21.99,20.77,19.708,0.805,0.305,0.107,0.054,0.077,1.7E-4,5.0E-5,0,,,,,,3,"SDSS J013115.54+273933.6","7686-57015-0483 ",55122.302,"STAR  ","M1          "
1237680283849458082,22.94129,27.839233,1,6,1,0.027,0.024,25.846,21.03,20.239,19.756,19.552,0.979,0.045,0.034,0.031,0.09,-2.5E-4,3.0E-5,0,3.45,0.45,,,,3,"SDSS J013145.90+275021.2","6264-56223-0690 ",55120.4516,"STAR  ","K1IVa       "
1237680283849392543,22.780599,27.802641,1,6,1,0.027,0.025,24.347,21.022,20.378,20.125,19.915,1.617,0.044,0.037,0.041,0.124,-5.0E-5,3.0E-5,0,0.0,0.0,,,,3,"SDSS J013107.34+274809.5","6264-56223-0644 ",55120.4512,"STAR  ","G8V         "
1237680283849458016,22.898285,27.874534,1,6,1,0.014,0.014,23.412,20.29,19.495,19.055,18.889,1.012,0.026,0.019,0.018,0.052,-4.7E-4,2.0E-5,0,-1.02,0.08,,,,3,"SDSS J013135.58+275228.3","6265-56248-0204 ",55120.4516,"STAR  ","G8V         "
1237680283849458072,22.942291,27.905428,1,6,1,0.059,0.053,24.296,21.262,21.012,20.814,20.502,1.685,0.056,0.067,0.078,0.217,-2.9E-4,8.0E-5,0,0.0,0.0,,,,3,"SDSS J013146.14+275419.5","6264-56223-0672 ",55120.4516,"STAR  ","F3/F5V      "
1237680331648991635,23.021682,28.104454,1,6,1,0.01,0.01,21.027,21.078,19.709,19.552,19.211,0.088,0.033,0.018,0.02,0.047,1.5E-4,8.0E-5,0,,,,,,3,"SDSS J013205.20+280616.0","6264-56223-0674 ",55122.3025,"STAR  ","M5III       "
1237680283849327125,22.702254,27.823312,1,6,1,0.145,0.12,23.139,21.77,22.004,22.138,21.773,0.838,0.086,0.161,0.256,0.617,-4.0E-4,2.3E-4,0,0.0,0.0,,,,3,"SDSS J013048.54+274923.9","6265-56248-0284 ",55120.4508,"STAR  ","WDcooler    "
1237680331648860969,22.709669,28.000472,1,6,1,0.069,0.051,22.975,21.752,21.824,21.804,22.64,0.461,0.059,0.096,0.145,0.654,-6.3E-4,3.3E-4,0,,,,,,3,"SDSS J013050.32+280001.7","7683-58133-0039 ",55122.3016,"STAR  ","WDhotter    "
1237680331648861016,22.740168,28.05867,1,6,0,0.021,0.021,24.152,22.213,20.731,19.765,19.296,0.879,0.081,0.036,0.025,0.054,-9.0E-5,6.0E-5,0,,,,,,3,"SDSS J013057.64+280331.2","7683-58133-0040 ",55122.3016,"STAR  ","M1          "
1237680331648860814,22.664105,28.061603,1,6,0,0.025,0.031,23.968,22.043,21.263,21.055,20.74,0.815,0.069,0.054,0.069,0.179,-1.3E-4,8.0E-5,4,,,,,,3,"SDSS J013039.38+280341.7","7683-58133-0976 ",55122.3016,"STAR  ","K5Ve        "
1237680331648926360,22.834644,27.974892,1,3,1,0.071,0.075,21.938,20.105,18.761,17.992,17.505,1.448,0.162,0.052,0.041,0.092,-2.0E-5,6.0E-5,0,,,0.2808,0.1076,0.304,3,"SDSS J013120.31+275829.6","6264-56223-0679 ",55122.302,"STAR  ","M5III       "
1237680331648926358,22.836992,27.997819,1,6,1,0.019,0.02,22.677,20.996,20.709,20.383,20.447,0.324,0.031,0.036,0.039,0.137,-2.7E-4,6.0E-5,0,,,,,,3,"SDSS J013120.87+275952.1","6264-56223-0671 ",55122.302,"STAR  ","F3/F5V      "
1237680331648926324,22.826292,28.031045,1,3,0,0.036,0.033,22.584,22.6,21.079,20.013,19.388,0.354,0.132,0.057,0.035,0.069,-4.0E-5,9.0E-5,0,,,0.5757,0.0449,0.5793,3,"SDSS J013118.31+280151.7","6265-56248-0257 ",55122.302,"STAR  ","M1          "
1237680284386263733,22.85261,28.186982,1,6,1,0.157,0.101,22.989,23.312,21.826,20.538,19.54,0.969,0.371,0.169,0.075,0.111,-2.0E-4,8.0E-5,0,,,,,,3,"SDSS J013124.62+281113.1","7686-57015-0513 ",55120.4512,"STAR  ","M5III       "
1237680283849195935,22.2672,27.909502,1,6,0,0.044,0.04,23.514,22.141,20.912,20.609,20.186,1.012,0.112,0.057,0.063,0.155,-2.2E-4,5.0E-5,0,0.0,0.0,,,,3,"SDSS J012904.12+275434.2","7683-58133-0116 ",55120.4499,"STAR  ","K5Ve        "
1237680283849195866,22.223852,27.982325,1,6,1,0.026,0.026,23.524,21.701,20.279,19.108,18.433,1.099,0.08,0.034,0.02,0.036,1.0E-5,2.0E-5,0,0.0,0.0,,,,3,"SDSS J012853.72+275856.3","7683-58133-0120 ",55120.4499,"STAR  ","M4.5:III    "
1237680283849195938,22.288283,28.015147,1,6,1,0.035,0.033,23.643,22.338,20.762,19.974,19.593,1.134,0.133,0.05,0.04,0.092,-1.4E-4,5.0E-5,0,0.0,0.0,,,,3,"SDSS J012909.18+280054.5","7683-58133-0118 ",55120.4499,"STAR  ","M1          "
1237680283849064949,22.004813,27.922004,1,3,1,0.085,0.079,25.704,21.234,20.343,19.018,18.228,3.152,0.152,0.106,0.048,0.089,5.0E-5,8.0E-5,0,0.0,0.0,0.6732,0.0733,0.6379,3,"SDSS J012801.15+275519.2","6261-56219-0959 ",55120.4491,"STAR  ","M5III       "
1237680283849065060,21.94922,27.95811,1,6,0,0.061,0.074,25.502,22.85,21.39,20.213,19.548,1.284,0.221,0.09,0.046,0.096,1.8E-4,5.0E-5,0,,,,,,3,"SDSS J012747.81+275729.1","7683-58133-0158 ",55120.4491,"STAR  ","M5III       "
1237680283848999298,21.849915,27.934878,1,6,1,0.004,0.004,19.383,18.362,18.008,17.889,17.815,0.038,0.007,0.007,0.008,0.022,-9.6E-4,1.0E-5,0,3.81,-1.46,,,,3,"SDSS J012723.97+275605.5","7683-58133-0194 ",55120.4487,"STAR  ","F3/F5V      "
1237680331648663953,22.197575,28.100132,1,6,1,0.004,0.004,19.991,18.969,18.598,18.456,18.388,0.042,0.009,0.009,0.01,0.026,-5.2E-4,2.0E-5,0,,,,,,3,"SDSS J012847.41+280600.4","6264-56223-0557 ",55122.3004,"STAR  ","F3/F5V      "
1237680331648598792,22.07668,28.113992,1,3,1,0.147,0.132,24.096,24.283,22.267,20.713,19.786,0.979,0.472,0.143,0.058,0.094,-1.5E-4,7.0E-5,0,,,0.9034,0.0549,0.6808,3,"SDSS J012818.40+280650.3","7683-58133-0857 ",55122.3,"STAR  ","M5III       "
1237680331648663785,22.132759,28.211872,1,6,0,0.008,0.009,21.061,19.98,19.767,19.592,19.575,0.092,0.016,0.017,0.021,0.068,-3.5E-4,3.0E-5,0,,,,,,3,"SDSS J012831.86+281242.7","6264-56223-0554 ",55122.3004,"STAR  ","F0IV        "
1237680331648860352,22.588563,28.079907,1,6,1,0.006,0.005,21.083,19.601,19.104,18.895,18.902,0.089,0.013,0.012,0.013,0.038,-5.0E-5,2.0E-5,0,,,,,,3,"SDSS J013021.25+280447.6","7683-58133-0972 ",55122.3016,"STAR  ","G4V         "
1237680331648860577,22.611883,28.142348,1,6,1,0.011,0.01,21.989,20.567,20.081,19.829,19.732,0.188,0.023,0.022,0.025,0.073,-3.5E-4,4.0E-5,0,,,,,,3,"SDSS J013026.85+280832.4","7683-58133-0974 ",55122.3016,"STAR  ","G4V         "
1237680284386132033,22.442792,28.231535,1,6,1,0.016,0.017,20.419,19.733,19.674,19.566,19.177,0.083,0.017,0.023,0.025,0.064,-1.0E-5,5.0E-5,0,25.47,22.97,,,,3,"SDSS J012946.27+281353.5","6265-56248-0332 ",55120.4503,"STAR  ","WDcooler    "
1237680284386132041,22.455044,28.23947,1,6,1,0.003,0.003,21.09,18.309,17.225,16.865,16.63,0.145,0.007,0.005,0.005,0.01,-1.4E-4,1.0E-5,0,0.46,-8.43,,,,3,"SDSS J012949.21+281422.0","6264-56223-0598 ",55120.4503,"STAR  ","K5Ve        "
1237680284386197904,22.623695,28.277954,1,6,1,0.044,0.035,25.833,21.926,20.602,19.154,18.419,1.048,0.095,0.05,0.02,0.036,-2.3E-4,4.0E-5,0,-12.19,-4.01,,,,3,"SDSS J013029.68+281640.6","7683-58133-0970 ",55120.4508,"STAR  ","M4.5:III    "
1237680284386132149,22.593338,28.326373,1,6,1,0.014,0.014,20.796,19.92,19.485,19.3,19.284,0.109,0.019,0.019,0.021,0.071,-8.6E-4,3.0E-5,0,0.88,-5.03,,,,3,"SDSS J013022.40+281934.9","7683-58133-0966 ",55120.4503,"STAR  ","F3/F5V      "
1237680284386198011,22.687489,28.310761,1,6,1,0.081,0.058,22.499,22.055,21.683,21.743,21.25,0.483,0.099,0.116,0.165,0.37,3.5E-4,0.64662,0,,,,,,3,"SDSS J013044.99+281838.7","7686-57015-0510 ",55120.4508,"STAR  ","CV          "
1237680284386066935,22.412724,28.242429,1,6,1,0.053,0.049,26.508,22.82,21.075,19.787,19.129,0.602,0.199,0.071,0.032,0.062,-1.5E-4,3.0E-5,0,0.0,0.0,,,,3,"SDSS J012939.05+281432.7","7683-58133-0928 ",55120.4499,"STAR  ","M4.5:III    "
1237680284386001448,22.242209,28.328177,1,6,1,0.056,0.058,21.898,21.171,21.218,21.247,21.474,0.286,0.05,0.076,0.116,0.466,-1.9E-4,2.8E-4,0,0.0,0.0,,,,3,"SDSS J012858.13+281941.4","7683-58133-0940 ",55120.4495,"STAR  ","WDhotter    "
1237680284386066623,22.410451,28.418114,1,6,1,0.003,0.003,18.671,17.609,17.235,17.056,16.995,0.025,0.005,0.005,0.006,0.012,-1.5E-4,1.0E-5,0,-3.17,-3.44,,,,3,"SDSS J012938.50+282505.2","7683-58133-0926 ",55120.4499,"STAR  ","F3/F5V      "
1237680331649057148,23.138424,28.034705,1,6,1,0.03,0.031,21.882,21.446,21.378,21.475,21.205,0.163,0.041,0.06,0.089,0.246,4.7E-4,3.0E-4,0,,,,,,3,"SDSS J013233.22+280204.9","6264-56223-0714 ",55122.3029,"STAR  ","WDhotter    "
1237680331649122346,23.285895,28.069046,1,3,0,0.792,0.792,22.778,19.639,20.493,19.168,21.297,0.857,0.028,0.133,0.04,0.742,8.0E-5,1.0E-5,0,,,,,0.2241,3,"SDSS J013308.61+280408.5","6264-56223-0759 ",55122.3033,"STAR  ","G0Va        "
1237680284386459779,23.305023,28.162438,1,6,1,0.007,0.006,19.893,18.909,18.575,18.47,18.449,0.055,0.01,0.01,0.012,0.034,-1.3E-4,1.0E-5,0,4.13,2.77,,,,3,"SDSS J013313.20+280944.7","6264-56223-0758 ",55120.4524,"STAR  ","F3/F5V      "
1237680284386394528,23.121571,28.123257,1,6,1,0.044,0.038,24.983,21.231,20.872,20.707,20.763,1.715,0.05,0.058,0.074,0.247,7.0E-5,8.0E-5,0,9.48,-2.87,,,,3,"SDSS J013229.17+280723.7","6264-56223-0701 ",55120.452,"STAR  ","A2II        "
1237680284386394561,23.159193,28.177269,1,6,1,0.039,0.048,22.291,21.011,20.725,20.92,21.133,0.434,0.045,0.052,0.09,0.364,-1.7E-4,9.0E-5,0,-3.52,1.01,,,,3,"SDSS J013238.20+281038.1","6264-56223-0710 ",55120.452,"STAR  ","A4V         "
1237680284386525596,23.498248,28.247553,1,6,1,0.023,0.024,24.034,21.653,20.101,19.308,18.874,1.463,0.066,0.031,0.021,0.048,-2.3E-4,2.0E-5,0,-5.94,-9.47,,,,3,"SDSS J013359.57+281451.1","7686-57015-0611 ",55120.4528,"STAR  ","K5          "
1237680284386328868,23.109186,28.248763,1,3,0,0.067,0.071,23.852,21.967,20.652,19.666,19.132,1.998,0.139,0.071,0.043,0.094,-4.0E-5,4.0E-5,0,0.0,0.0,0.562,0.0507,0.5571,3,"SDSS J013226.20+281455.5","6264-56223-0719 ",55120.4516,"STAR  ","M1          "
1237680332185862503,23.120387,28.369026,1,6,1,0.018,0.017,21.472,20.757,20.542,20.435,20.479,0.109,0.025,0.031,0.039,0.137,-1.5E-4,1.6E-4,4,,,,,,3,"SDSS J013228.89+282208.4","6265-56248-0215 ",55122.3025,"STAR  ","CV          "
1237680284386329015,22.986275,28.320581,1,6,1,0.044,0.053,26.36,22.798,21.051,19.802,19.162,0.717,0.2,0.07,0.033,0.064,-1.8E-4,3.0E-5,0,0.0,0.0,,,,3,"SDSS J013156.70+281914.0","7683-58133-0994 ",55120.4516,"STAR  ","M4.5:III    "
1237680284386329112,23.065736,28.334661,1,6,1,0.105,0.175,26.666,22.351,21.869,21.349,20.946,0.546,0.142,0.158,0.133,0.309,-0.00112,9.0E-5,4,,,,,,3,"SDSS J013215.77+282004.7","6265-56248-0209 ",55120.4516,"STAR  ","K0IV        "
1237680332185927702,23.192469,28.445692,1,6,1,0.002,0.002,19.03,18.041,17.645,17.495,17.392,0.022,0.006,0.006,0.007,0.014,-3.8E-4,1.0E-5,0,,,,,,3,"SDSS J013246.19+282644.4","6265-56248-0172 ",55122.3029,"STAR  ","F0IV        "
1237680332185862504,23.147523,28.467427,1,6,1,0.016,0.017,21.496,20.722,20.479,20.448,20.47,0.114,0.024,0.03,0.038,0.139,-7.0E-5,6.0E-5,0,,,,,,3,"SDSS J013235.40+282802.7","6265-56248-0170 ",55122.3025,"STAR  ","F3/F5V      "
1237680332185862370,23.150092,28.505598,1,6,1,0.003,0.003,19.282,18.262,17.9,17.748,17.683,0.026,0.007,0.007,0.007,0.017,-4.1E-4,2.0E-5,0,,,,,,3,"SDSS J013236.02+283020.1","7730-58107-0207 ",55122.3025,"STAR  ","F3/F5V      "
1237680284923265204,23.253678,28.567677,1,6,0,0.095,0.088,25.298,22.803,22.636,20.809,20.025,1.464,0.202,0.286,0.082,0.153,-3.1E-4,7.0E-5,0,,,,,,3,"SDSS J013300.88+283403.6","7686-57015-0557 ",55120.452,"STAR  ","M5III       "
1237680332185862784,23.15178,28.526905,1,6,1,0.036,0.044,22.253,21.533,21.363,21.275,21.526,0.224,0.047,0.066,0.084,0.367,1.5E-4,2.0E-4,4,,,,,,3,"SDSS J013236.42+283136.8","6264-56223-0702 ",55122.3025,"STAR  ","CalciumWD   "
1237680284923396691,23.640176,28.495827,1,6,1,0.035,0.041,24.273,22.106,20.785,19.469,18.916,1.411,0.096,0.053,0.023,0.051,-1.4E-4,3.0E-5,0,0.0,0.0,,,,3,"SDSS J013433.64+282944.9","7686-57015-0648 ",55120.4528,"STAR  ","M4.5:III    "
1237680332185993460,23.460976,28.45142,1,6,0,0.002,0.002,19.77,18.184,17.471,17.247,17.06,0.033,0.007,0.006,0.006,0.012,-2.7E-4,1.0E-5,0,,,,,,3,"SDSS J013350.63+282705.1","7686-57015-0604 ",55122.3033,"STAR  ","G8V         "
1237680284923331082,23.504541,28.57928,1,6,1,0.023,0.024,25.235,20.948,20.275,19.997,20.013,1.283,0.037,0.034,0.034,0.135,-2.0E-5,2.0E-5,0,0.0,0.0,,,,3,"SDSS J013401.08+283445.4","6265-56248-0127 ",55120.4524,"STAR  ","K0IV        "
1237680284923462051,23.770895,28.648662,1,6,1,0.134,0.464,23.469,21.952,22.111,21.89,20.865,1.096,0.105,0.202,0.216,0.341,0.00195,2.0E-5,0,,,,,,3,"SDSS J013505.01+283855.1","6265-56248-0100 ",55120.4532,"STAR  ","WDmagnetic  "
1237680284923462049,23.771428,28.654824,1,6,1,0.056,0.059,23.671,21.518,21.22,21.282,21.291,1.103,0.064,0.077,0.106,0.395,-3.8E-4,1.7E-4,0,0.0,0.0,,,,3,"SDSS J013505.14+283917.3","6267-56279-0443 ",55120.4532,"STAR  ","A8V         "
1237680284923396499,23.616754,28.596086,1,6,1,0.026,0.028,21.255,20.645,20.311,20.093,20.13,0.15,0.03,0.036,0.038,0.153,-7.8E-4,8.0E-5,0,-6.34,-0.75,,,,3,"SDSS J013428.02+283545.9","7686-57015-0636 ",55120.4528,"STAR  ","F3/F5V      "
1237680332722930948,23.736414,28.759491,1,6,0,0.089,0.073,23.69,24.341,23.401,21.548,19.765,0.608,0.352,0.316,0.095,0.084,8.0E-5,5.0E-5,0,,,,,,3,"SDSS J013456.73+284534.1","7686-57015-0635 ",55122.3037,"STAR  ","M7IIIevar   "
1237680284923330870,23.47848,28.575686,1,6,0,0.019,0.021,20.929,20.318,20.028,19.944,19.767,0.115,0.024,0.028,0.033,0.112,-5.7E-4,4.0E-5,0,5.16,5.24,,,,3,"SDSS J013354.83+283432.4","6265-56248-0126 ",55120.4524,"STAR  ","F0IV        "
1237680284923330869,23.452353,28.599079,1,6,1,0.046,0.053,21.694,21.176,21.122,20.973,20.817,0.22,0.045,0.069,0.08,0.277,5.0E-5,2.0E-4,0,0.0,0.0,,,,3,"SDSS J013348.56+283556.6","6264-56223-0794 ",55120.4524,"STAR  ","WDcooler    "
1237680284923331042,23.487837,28.649754,1,6,1,0.054,0.059,22.906,22.439,21.3,19.621,18.762,0.582,0.127,0.08,0.025,0.047,-9.0E-5,3.0E-5,0,0.0,0.0,,,,3,"SDSS J013357.08+283859.1","7686-57015-0583 ",55120.4524,"STAR  ","M5III       "
1237680284923265124,23.338091,28.698447,1,6,1,0.002,0.002,17.937,16.879,16.503,16.352,16.304,0.015,0.004,0.004,0.004,0.008,-8.0E-5,1.0E-5,0,4.68,-5.19,,,,3,"SDSS J013321.14+284154.4","7686-57015-0550 ",55120.452,"STAR  ","F3/F5V      "
1237680332722930088,23.658708,28.756673,1,6,1,0.016,0.015,21.242,20.718,20.553,20.535,20.64,0.095,0.023,0.03,0.04,0.176,8.0E-5,1.4E-4,0,,,,,,3,"SDSS J013438.08+284524.0","6264-56223-0826 ",55122.3037,"STAR  ","WDcooler    "
1237680332722929782,23.717753,28.799813,1,6,1,0.001,0.001,17.998,17.036,16.661,16.504,16.427,0.013,0.005,0.005,0.005,0.009,-1.8E-4,1.0E-5,0,,,,,,3,"SDSS J013452.26+284759.3","6264-56223-0867 ",55122.3037,"STAR  ","F3/F5V      "
1237680332722864753,23.440617,28.743065,1,6,1,0.05,0.058,22.866,22.13,21.799,21.967,21.063,0.359,0.07,0.095,0.145,0.282,-2.3E-4,3.4E-4,4,,,,,,3,"SDSS J013345.74+284435.0","6264-56223-0787 ",55122.3033,"STAR  ","CV          "
1237680332722864177,23.459433,28.857533,1,6,1,0.009,0.009,23.211,20.376,19.713,19.396,19.701,0.469,0.019,0.017,0.017,0.081,-6.5E-4,2.0E-5,0,,,,,,3,"SDSS J013350.26+285127.1","6265-56248-0160 ",55122.3033,"STAR  ","K0V         "
1237680284923134108,22.940032,28.645769,1,6,1,0.003,0.004,19.089,18.26,17.824,17.636,17.575,0.031,0.007,0.007,0.007,0.019,1.6E-4,2.0E-5,0,23.33,-9.65,,,,3,"SDSS J013145.60+283844.7","7683-58133-0988 ",55120.4512,"STAR  ","F3/F5V      "
1237680332185666311,22.670767,28.560317,1,6,0,0.016,0.017,23.299,21.246,20.483,20.148,19.901,0.493,0.036,0.029,0.031,0.088,-9.5E-4,3.0E-5,0,,,,,,3,"SDSS J013040.98+283337.1","7683-58133-0971 ",55122.3012,"STAR  ","K3V         "
1237680332185666126,22.582447,28.576644,1,3,1,0.069,0.064,19.555,18.72,18.058,17.381,17.627,0.487,0.086,0.087,0.071,0.36,1.2E-4,1.8E-4,4,,,0.1813,0.0675,0.1635,3,"SDSS J013019.78+283435.9","6264-56223-0583 ",55122.3012,"STAR  ","M4.5:III    "
1237680284923003179,22.602455,28.652403,1,6,1,0.022,0.023,21.116,20.437,20.138,20.011,19.873,0.137,0.027,0.032,0.035,0.126,1.4E-4,4.0E-5,0,2.66,7.48,,,,3,"SDSS J013024.58+283908.6","6265-56248-0296 ",55120.4503,"STAR  ","F3/F5V      "
1237680284923003368,22.633702,28.71226,1,6,1,0.036,0.034,25.14,21.053,20.522,20.37,20.368,1.463,0.045,0.046,0.051,0.211,3.6E-4,4.0E-5,0,45.36,-5.65,,,,3,"SDSS J013032.08+284244.1","6265-56248-0268 ",55120.4503,"STAR  ","G8V         "
1237680332722667571,22.949108,28.84668,1,6,0,0.056,0.064,24.635,23.533,21.667,19.934,21.08,0.995,0.256,0.09,0.03,0.312,-1.6E-4,8.0E-5,4,,,,,,3,"SDSS J013147.78+285048.0","7730-58107-0243 ",55122.302,"STAR  ","G5III+...   "
1237680332722602621,22.804216,28.837163,1,6,1,0.045,0.039,22.512,21.906,21.762,21.807,23.555,0.268,0.057,0.082,0.122,0.531,2.1E-4,2.4E-4,0,,,,,,3,"SDSS J013113.01+285013.7","7730-58107-0286 ",55122.3016,"STAR  ","A4V         "
1237680332722602340,22.798325,28.839634,1,6,1,0.026,0.024,22.062,21.318,20.928,20.792,20.895,0.191,0.036,0.042,0.052,0.227,-2.3E-4,1.3E-4,4,,,,,,3,"SDSS J013111.59+285022.6","7683-58133-0948 ",55122.3016,"STAR  ","A2II        "
1237680332722603009,22.865,28.928058,1,3,1,0.053,0.047,23.467,23.269,21.237,19.907,19.141,0.812,0.243,0.074,0.035,0.073,-1.6E-4,5.0E-5,0,,,0.7417,0.0468,0.6609,3,"SDSS J013127.60+285541.0","6265-56248-0223 ",55122.3016,"STAR  ","M4.5:III    "
1237680284923199732,23.194281,28.66921,1,6,1,0.003,0.003,21.185,18.408,17.252,16.812,16.581,0.141,0.007,0.005,0.005,0.01,-1.1E-4,1.0E-5,0,0.7,3.56,,,,3,"SDSS J013246.62+284009.1","6265-56248-0183 ",55120.4516,"STAR  ","K5Ve        "
1237680332722799033,23.347146,28.929882,1,6,1,0.032,0.028,22.124,21.321,21.136,21.025,20.817,0.193,0.036,0.053,0.063,0.216,-9.0E-5,1.0E-4,0,,,,,,3,"SDSS J013323.31+285547.5","6265-56248-0147 ",55122.3029,"STAR  ","A5II        "
1237680285460136326,23.263425,28.991904,1,6,1,0.029,0.029,25.479,21.065,20.579,20.28,20.078,1.254,0.041,0.042,0.045,0.151,-3.8E-4,7.0E-5,0,0.0,0.0,,,,3,"SDSS J013303.22+285930.8","6265-56248-0144 ",55120.452,"STAR  ","F8V         "
1237680285460070693,23.249831,29.007985,1,6,1,0.004,0.004,19.357,18.359,17.997,17.867,17.851,0.038,0.007,0.007,0.008,0.024,-6.9E-4,2.0E-5,0,7.86,-6.76,,,,3,"SDSS J013259.95+290028.7","7686-57015-0545 ",55120.4516,"STAR  ","F3/F5V      "
1237680285460136002,23.345207,29.083403,1,6,1,0.011,0.011,25.507,21.181,19.373,18.351,17.893,1.243,0.045,0.017,0.011,0.025,2.0E-5,2.0E-5,0,-0.11,0.01,,,,3,"SDSS J013322.84+290500.2","7730-58107-0161 ",55120.452,"STAR  ","M1          "
1237680332722667807,23.03707,28.91069,1,3,0,0.065,0.071,24.443,22.664,20.648,19.536,18.618,2.444,0.314,0.09,0.049,0.087,-1.5E-4,1.1E-4,0,,,0.5834,0.0378,0.5847,3,"SDSS J013208.89+285438.4","6265-56248-0237 ",55122.302,"STAR  ","M4.5:III    "
1237680332722667809,23.046635,28.958741,1,6,1,0.005,0.006,20.231,19.238,18.859,18.686,18.611,0.044,0.01,0.01,0.011,0.035,-4.1E-4,2.0E-5,0,,,,,,3,"SDSS J013211.19+285731.4","6265-56248-0182 ",55122.302,"STAR  ","F3/F5V      "
1237680285460070764,23.085612,29.001015,1,6,1,0.012,0.012,21.91,20.074,19.463,19.211,19.15,0.268,0.02,0.018,0.018,0.068,-4.2E-4,3.0E-5,0,4.48,-0.65,,,,3,"SDSS J013220.54+290003.6","7730-58107-0205 ",55120.4516,"STAR  ","K0V         "
1237680285460070633,23.206747,29.096675,1,6,1,0.045,0.041,25.686,22.56,21.078,19.752,19.024,1.116,0.149,0.067,0.029,0.061,6.0E-5,3.0E-5,0,0.0,0.0,,,,3,"SDSS J013249.61+290548.0","7730-58107-0206 ",55120.4516,"STAR  ","M4.5:III    "
1237680333259604467,23.265985,29.207604,1,6,1,0.019,0.019,21.029,20.413,20.403,20.449,20.212,0.082,0.02,0.029,0.044,0.109,-1.9E-4,9.0E-5,0,,,,,,3,"SDSS J013303.83+291227.3","6265-56248-0150 ",55122.3025,"STAR  ","WDcooler    "
1237680333259604268,23.245342,29.233093,1,6,1,0.006,0.007,20.491,19.495,19.085,18.897,18.776,0.053,0.012,0.012,0.014,0.033,-0.0011,3.0E-5,0,,,,,,3,"SDSS J013258.88+291359.1","7730-58107-0169 ",55122.3025,"STAR  ","F3/F5V      "
1237680333259604555,23.152691,29.195754,1,6,1,0.028,0.028,22.502,21.393,21.041,20.996,20.649,0.248,0.039,0.047,0.067,0.155,-1.7E-4,1.2E-4,4,,,,,,3,"SDSS J013236.64+291144.7","7730-58107-0210 ",55122.3025,"STAR  ","F3/F5V      "
